"pond","year","doy","chl_rfu","chl_ugl","pc_rfu","pc_ugl","do_sat","do_mgl","pH","temp_C"
"Tiedemans",2023,150,22.3906666666667,90.66,7.03966666666667,7.329,24.42,2.06566666666667,7.18766666666667,23.2269
"Tiedemans",2023,151,23.1216666666667,93.648,9.73933333333333,9.93733333333333,12.54,1.01333333333333,7.23866666666667,25.5389333333333
"Tiedemans",2023,152,16.2996666666667,66.8026666666667,8.08933333333333,8.297,17.24,1.399,7.221,25.3793
"Tiedemans",2023,153,15.9706666666667,65.476,7.51,7.692,22.7233333333333,1.83966666666667,7.134,25.6249
"Tiedemans",2023,154,18.1913333333333,74.3946666666667,7.28866666666667,7.463,19.08,1.49466666666667,7.128,27.1223333333333
"Tiedemans",2023,155,19.3366666666667,78.99,8.25366666666667,8.469,18.98,1.49766666666667,7.163,26.7605333333333
"Tiedemans",2023,156,20.394,83.2343333333333,9.79933333333333,10.078,23.2766666666667,1.90933333333333,7.19066666666667,24.7296
"Tiedemans",2023,157,20.1273333333333,82.1663333333333,10.399,10.704,17.6266666666667,1.42366666666667,7.15966666666667,25.6404333333333
"Tiedemans",2023,158,25.2823333333333,102.863333333333,11.6666666666667,12.0226666666667,9.88333333333333,0.838666666666667,7.10233333333333,22.8093666666667
"Tiedemans",2023,159,25.3843333333333,103.267333333333,11.3256666666667,11.6683333333333,31.0533333333333,2.67033333333333,7.24166666666667,22.1065
"Tiedemans",2023,160,29.8113333333333,121.036666666667,15.6953333333333,16.22,35.48,3.076,7.268,21.8478
"Tiedemans",2023,161,28.1276666666667,114.276,17.2833333333333,17.8746666666667,26.3466666666667,2.232,7.22766666666667,22.8912666666667
"Tiedemans",2023,162,24.829,101.036333333333,12.3186666666667,12.7033333333333,17.12,1.47033333333333,7.209,22.4420666666667
"Tiedemans",2023,163,18.217,74.4966666666667,9.72966666666667,10.006,18.0533333333333,1.77633333333333,7.17866666666667,15.9076666666667
"Tiedemans",2023,164,17.461,71.4606666666667,9.42533333333333,9.68766666666667,21.7466666666667,2.099,7.20066666666667,16.7976333333333
"Tiedemans",2023,165,15.2873333333333,62.734,10.769,11.0893333333333,22.6533333333333,2.14666666666667,7.20566666666667,17.7611666666667
"Tiedemans",2023,166,22.6256666666667,92.1913333333333,18.108,18.733,82.0166666666667,7.01133333333333,7.81566666666667,22.7472666666667
"Tiedemans",2023,167,27.8993333333333,113.365333333333,25.1873333333333,26.1073333333333,82.9166666666667,7.43066666666667,8.31366666666667,20.3591333333333
"Tiedemans",2023,168,27.287,110.907333333333,24.7663333333333,25.6693333333333,99.4733333333333,8.717,8.774,21.4887666666667
"Tiedemans",2023,169,26.6903333333333,108.510666666667,27.7623333333333,28.79,59.2633333333333,5.05666666666667,8.475,22.7509333333333
"Tiedemans",2023,170,28.8836666666667,117.317,31.978,33.1816666666667,47.32,4.00666666666667,8.35066666666667,23.1821333333333
"Tiedemans",2023,171,26.2966666666667,106.931666666667,30.7243333333333,31.8763333333333,36.1466666666667,2.98266666666667,8.24366666666667,24.2871
"Tiedemans",2023,172,27.0666666666667,110.017666666667,16.247,16.7946666666667,3.07,0.250333333333333,7.49633333333333,24.7289666666667
"Tiedemans",2023,173,36.6316666666667,148.42,14.926,15.418,6.98666666666667,0.564333333333333,7.39533333333333,25.4609333333333
"Tiedemans",2023,174,37.4063333333333,151.528666666667,13.3316666666667,13.7576666666667,12.4133333333333,0.998333333333333,7.38633333333333,25.3614333333333
"Tiedemans",2023,175,44.7726666666667,181.102333333333,15.3646666666667,15.8753333333333,14.3766666666667,1.15133333333333,7.31566666666667,25.7738333333333
"Tiedemans",2023,176,45.458,183.850666666667,12.026,12.397,9.41333333333333,0.779,7.251,24.3082666666667
"Tiedemans",2023,177,57.614,232.647666666667,13.2816666666667,13.706,6.94,0.599666666666667,7.16166666666667,22.3323666666667
"Tiedemans",2023,178,57.5516666666667,232.402333333333,13.547,13.983,25.1166666666667,2.22733333333333,7.21066666666667,20.8542333333333
"Tiedemans",2023,179,59.1976666666667,239.010333333333,13.8806666666667,14.3286666666667,47.74,4.02466666666667,7.35466666666667,23.4133333333333
"Tiedemans",2023,180,59.7823333333333,241.357,14.8816666666667,15.373,28.35,2.427,7.36333333333333,22.7025666666667
"Tiedemans",2023,181,47.9883333333333,194.013,13.606,14.0446666666667,30.8933333333333,2.50333333333333,7.359,25.4872
"Tiedemans",2023,182,47.3693333333333,191.521333333333,11.5326666666667,11.8836666666667,20.0633333333333,1.61533333333333,7.27,25.9931
"Tiedemans",2023,183,58.0363333333333,234.348,11.8993333333333,12.2656666666667,24.1833333333333,1.97766666666667,7.238,25.2481333333333
"Tiedemans",2023,184,63.009,254.308333333333,12.2613333333333,12.6433333333333,38.5066666666667,3.067,7.34033333333333,26.476
"Tiedemans",2023,185,66.7526666666667,269.339666666667,12.5476666666667,12.941,29.9066666666667,2.329,7.30433333333333,27.5375
"Tiedemans",2023,186,35.8373333333333,145.23,8.412,8.634,10.7266666666667,0.833,7.24866666666667,27.7344
"Tiedemans",2023,187,9.10233333333333,37.906,1.65433333333333,1.59333333333333,23.12,1.96466666666667,6.89066666666667,23.3757
"Tiedemans",2023,188,10.257,42.5433333333333,1.658,1.597,29.9766666666667,2.57666666666667,7.221,22.5989
"Tiedemans",2023,189,12.2593333333333,50.5766666666667,3.83533333333333,3.865,18.3666666666667,1.589,7.19866666666667,22.3361
"Tiedemans",2023,190,11.7113333333333,48.3783333333333,4.62333333333333,4.68666666666667,36.66,3.06533333333333,7.351,23.9477
"Tiedemans",2023,191,12.418,51.2176666666667,4.87566666666667,4.94966666666667,22.6133333333333,1.86733333333333,7.28133333333333,24.6023333333333
"Tiedemans",2023,192,10.8466666666667,44.9096666666667,4.45466666666667,4.511,9.75666666666667,0.803666666666667,7.258,24.8096666666667
"Tiedemans",2023,193,10.232,42.4363333333333,3.70733333333333,3.73166666666667,19.6933333333333,1.61033333333333,7.26766666666667,25.1768
"Tiedemans",2023,194,5.87233333333333,24.937,1.12866666666667,1.04733333333333,30.5066666666667,2.83233333333333,6.98066666666667,18.9026333333333
"Tiedemans",2023,195,13.4826666666667,55.492,4.88033333333333,4.95466666666667,36.45,3.04966666666667,7.21333333333333,24.1089666666667
"Tiedemans",2023,196,6.71466666666667,28.323,2.58966666666667,2.567,39.38,3.34233333333333,7.16733333333333,23.4222
"Tiedemans",2023,197,11.268,46.5973333333333,4.94833333333333,5.027,46.8966666666667,3.89366666666667,7.477,24.5271666666667
"Tiedemans",2023,198,11.4316666666667,47.256,7.97966666666667,8.18233333333333,45.5633333333333,3.85433333333333,7.874,23.7692333333333
"Tiedemans",2023,199,9.65066666666667,40.105,6.249,6.379,49,4.17933333333333,7.57233333333333,23.1469333333333
"Tiedemans",2023,200,5.642,24.0146666666667,9.397,9.66,46,3.827,7.39533333333333,24.3464666666667
"Tiedemans",2023,201,6.69633333333333,28.2473333333333,11.648,12.0033333333333,70.11,5.71433333333333,7.80566666666667,25.6651666666667
"Tiedemans",2023,202,8.203,34.2926666666667,8.052,8.25733333333333,74.2,6.247,7.96566666666667,23.8256
"Tiedemans",2023,203,7.27933333333333,30.5886666666667,7.988,8.19066666666667,55.5033333333333,4.524,7.44133333333333,25.5218666666667
"Tiedemans",2023,204,11.7976666666667,48.7246666666667,11.556,11.9076666666667,54.37,4.52466666666667,7.745,24.3752666666667
"Tiedemans",2023,205,12.2793333333333,50.6593333333333,11.5263333333333,11.8773333333333,63.92,5.14333333333333,8.05433333333333,26.1865666666667
"Tiedemans",2023,206,13.7006666666667,56.3666666666667,11.8666666666667,12.233,73.42,5.805,8.31166666666667,27.2185666666667
"Tiedemans",2023,207,21.2736666666667,86.7676666666667,14.829,15.3186666666667,120.126666666667,9.329,9.22166666666667,28.2361666666667
"Tiedemans",2023,208,20.6196666666667,84.1436666666667,15.391,15.902,77.55,6.112,8.082,27.4054333333333
"Tiedemans",2023,209,18.0106666666667,73.67,13.6166666666667,14.0543333333333,88.74,6.76133333333333,8.71633333333333,29.1495333333333
"Tiedemans",2023,210,7.455,31.2963333333333,4.311,4.36066666666667,66.6933333333333,5.658,7.22966666666667,23.6930333333333
"Tiedemans",2023,211,16.8716666666667,69.0926666666667,11.9233333333333,12.2913333333333,104.95,8.30066666666667,9.13566666666667,27.3043333333333
"Tiedemans",2023,212,15.6723333333333,64.2796666666667,12.379,12.767,40.51,3.245,7.921,26.6133666666667
"Tiedemans",2023,214,16.4973333333333,67.5916666666667,16.02,16.56,124.813333333333,9.98833333333333,9.40433333333333,26.7066333333333
"Tiedemans",2023,215,15.1423333333333,62.1516666666667,13.0763333333333,13.4936666666667,137.073333333333,10.8753333333333,9.66066666666667,27.1263
"Tiedemans",2023,216,14.5646666666667,59.8386666666667,12.07,12.4433333333333,126.52,9.909,9.38233333333333,27.8227333333333
"Tiedemans",2023,222,13.803,55.7723333333333,11.034,11.2396666666667,89.6733333333333,7.412,8.53866666666667,24.852
"Tiedemans",2023,223,12.217,49.3196666666667,10.2013333333333,10.394,70.21,5.70833333333333,8,25.7291666666667
"Tiedemans",2023,224,14.3256666666667,57.8956666666667,12.484,12.7136666666667,35.3033333333333,2.903,6.76833333333333,25.1751666666667
"Tiedemans",2023,225,17.0252,68.8676,14.7556,15.022,64.136,5.2548,8.4224,25.31332
"Tiedemans",2023,244,16.2516666666667,65.7283333333333,13.9726666666667,14.2256666666667,86.5866666666667,7.55733333333333,8.23233333333333,21.9681333333333
"Tiedemans",2023,245,14.3063333333333,57.814,11.1983333333333,11.4063333333333,95.3733333333333,8.202,8.895,22.7215
"Tiedemans",2023,246,15.6916666666667,63.45,11.8303333333333,12.0503333333333,73.36,6.23033333333333,8.93066666666667,23.3529
"Tiedemans",2023,247,14.1206666666667,57.0576666666667,12.6266666666667,12.8583333333333,76.4933333333333,6.38833333333333,8.962,24.2714333333333
"Tiedemans",2023,248,12.4226666666667,50.155,11.0493333333333,11.2553333333333,98.5566666666667,7.89466666666667,9.227,26.5782666666667
"Tiedemans",2023,249,15.5703333333333,62.9533333333333,17.19,17.497,41.43,3.38766666666667,8.416,25.3359333333333
"Tiedemans",2023,250,13.0713333333333,52.7946666666667,18.3216666666667,18.6443333333333,9.23,0.791,7.605,22.6741
"Tiedemans",2023,251,12.907,52.129,19.2963333333333,19.635,65.0833333333333,5.78,8.41733333333333,21.0932666666667
"Tiedemans",2023,252,12.2153333333333,49.3126666666667,18.352,18.6763333333333,46.1566666666667,4.244,7.55966666666667,19.3458333333333
"Tiedemans",2023,253,11.6633333333333,47.0666666666667,21.2093333333333,21.5803333333333,100.203333333333,9.05033333333333,8.71533333333333,20.2909
"Tiedemans",2023,254,11.2146666666667,45.2436666666667,21.8233333333333,22.204,71.32,6.12866666666667,8.66133333333333,22.6729
"Tiedemans",2023,255,12.5783333333333,50.787,23.051,23.4513333333333,34.34,3.13866666666667,7.22233333333333,19.6296666666667
"Tiedemans",2024,90,6.831,27.4656666666667,1.304,1.16266666666667,85.8233333333333,10.1053333333333,7.488,8.19296666666667
"Tiedemans",2024,91,4.929,19.784,1.076,0.932666666666667,80.77,9.23233333333333,7.4,9.42056666666667
"Tiedemans",2024,92,5.46933333333333,21.9646666666667,1.17633333333333,1.03233333333333,72.9566666666667,8.37833333333333,7.32166666666667,9.23213333333333
"Tiedemans",2024,93,4.65,18.6586666666667,1.28266666666667,1.142,69.55,8.244,7.31,7.91846666666667
"Tiedemans",2024,94,5.986,24.056,1.72066666666667,1.583,78.38,10.571,7.38033333333333,2.89893333333333
"Tiedemans",2024,95,5.17966666666667,20.7926666666667,1.836,1.70066666666667,86.6833333333333,11.6753333333333,7.52566666666667,2.93983333333333
"Tiedemans",2024,96,5.07733333333333,20.3796666666667,1.87,1.73366666666667,93.1266666666667,11.9903333333333,7.57866666666667,4.6426
"Tiedemans",2024,97,5.65766666666667,22.7243333333333,1.56,1.42166666666667,101.243333333333,12.181,7.66133333333333,7.32266666666667
"Tiedemans",2024,98,5.07566666666667,20.3766666666667,1.69066666666667,1.55333333333333,93.6733333333333,10.7076666666667,7.50966666666667,9.42616666666667
"Tiedemans",2024,99,5.56533333333333,22.3546666666667,1.88033333333333,1.74533333333333,73.11,8.83466666666667,7.297,7.1471
"Tiedemans",2024,100,6.23933333333333,25.0763333333333,1.83566666666667,1.69933333333333,85.3366666666667,9.30533333333333,7.395,11.4162333333333
"Tiedemans",2024,101,4.97533333333333,19.9706666666667,1.45133333333333,1.31166666666667,75.3966666666667,7.90366666666667,7.31133333333333,13.1856333333333
"Tiedemans",2024,102,4.87,19.5446666666667,1.45166666666667,1.31133333333333,74.0066666666667,7.46566666666667,7.29366666666667,14.9529
"Tiedemans",2024,103,7.63966666666667,30.736,1.915,1.781,77.6066666666667,8.07666666666667,7.38866666666667,13.4905666666667
"Tiedemans",2024,104,8.46366666666667,34.0673333333333,2.19733333333333,2.06466666666667,78.0966666666667,8.16366666666667,7.463,13.3025333333333
"Tiedemans",2024,105,7.38666666666667,29.715,1.717,1.58033333333333,69.4066666666667,6.92666666666667,7.35,15.4088
"Tiedemans",2024,106,8.03066666666667,32.317,1.62166666666667,1.48433333333333,56.6266666666667,5.33133333333333,7.197,18.1615
"Tiedemans",2024,107,6.502,26.1396666666667,1.51033333333333,1.371,46.8966666666667,4.34433333333333,7.14933333333333,18.9209
"Tiedemans",2024,108,5.04733333333333,20.2613333333333,1.31133333333333,1.17,54.2433333333333,5.39533333333333,7.15733333333333,15.6041
"Tiedemans",2024,109,6.92533333333333,27.8503333333333,1.826,1.691,52.06,5.321,7.21366666666667,14.2982
"Tiedemans",2024,110,8.71633333333333,35.0906666666667,1.98266666666667,1.84933333333333,62.58,6.75933333333333,7.32233333333333,11.8863666666667
"Tiedemans",2024,111,7.011,28.197,2.06766666666667,1.93366666666667,74.8066666666667,8.46233333333333,7.437,9.83446666666667
"Tiedemans",2024,112,6.46266666666667,25.9836666666667,2.07533333333333,1.944,79.38,9.60966666666667,7.55166666666667,7.04396666666667
"Tiedemans",2024,113,3.46633333333333,13.8706666666667,1.074,0.931333333333333,65.44,7.07833333333333,7.255,11.7582
"Tiedemans",2024,114,5.01933333333333,20.1456666666667,1.64566666666667,1.50833333333333,57.1233333333333,6.053,7.26566666666667,12.6903333333333
"Tiedemans",2024,115,4.63966666666667,18.6156666666667,1.361,1.22033333333333,57.65,6.001,7.28633333333333,13.4702333333333
"Tiedemans",2024,116,4.849,19.4633333333333,1.266,1.12466666666667,33.3966666666667,3.375,7.12,14.7666333333333
"Tiedemans",2024,117,3.77866666666667,15.133,0.956333333333333,0.810333333333333,30.79,3.08866666666667,7.10833333333333,15.0636
"Tiedemans",2024,118,9.60766666666667,38.688,2.258,2.127,65.3233333333333,6.865,7.36833333333333,13.0708333333333
"Tiedemans",2024,125,7.36433333333333,29.6246666666667,1.49133333333333,1.352,26.1066666666667,2.338,7.131,20.5098
"Tiedemans",2024,126,10.5743333333333,42.5993333333333,2.43966666666667,2.309,44.09,4.18733333333333,7.28766666666667,17.7521666666667
"Tiedemans",2024,127,9.29866666666667,37.4396666666667,1.88066666666667,1.74533333333333,37.9633333333333,3.46766666666667,7.239,19.5596
"Tiedemans",2024,128,9.98433333333333,40.2126666666667,2.41466666666667,2.285,51.3066666666667,4.557,7.42333333333333,21.0089666666667
"Tiedemans",2024,129,10.129,40.7996666666667,2.38666666666667,2.257,40.9033333333333,3.94633333333333,7.092,16.9723
"Tiedemans",2024,130,11.0633333333333,44.573,2.42833333333333,2.29833333333333,54.55,4.94666666666667,7.248,20.0390666666667
"Tiedemans",2024,131,17.0453333333333,68.7496666666667,4.26433333333333,4.152,84.8466666666667,8.14566666666667,7.68466666666667,17.2705
"Tiedemans",2024,132,13.3753333333333,53.917,3.01966666666667,2.897,68.0033333333333,6.36566666666667,7.483,18.4297666666667
"Tiedemans",2024,133,14.8906666666667,60.038,3.299,3.178,65.3033333333333,5.96333333333333,7.443,19.6541666666667
"Tiedemans",2024,134,14.2003333333333,57.2536666666667,3.23466666666667,3.11333333333333,52.55,4.72066666666667,7.302,20.5024666666667
"Tiedemans",2024,135,14.4993333333333,58.4583333333333,3.19433333333333,3.07166666666667,40.43,3.71433333333333,7.16066666666667,19.3706
"Tiedemans",2024,136,13.9203333333333,56.1226666666667,3.09133333333333,2.96766666666667,46.9466666666667,4.517,7.16433333333333,17.1601666666667
"Tiedemans",2024,137,16.9923333333333,68.5323333333333,3.85533333333333,3.73866666666667,108.796666666667,9.94933333333333,8.52333333333333,19.6337333333333
"Tiedemans",2024,138,17.4286666666667,70.3003333333333,3.995,3.87933333333333,45.9733333333333,4.07666666666667,7.194,21.1742
"Tiedemans",2024,139,22.2526666666667,89.797,5.05,4.945,54.5666666666667,4.62933333333333,7.22533333333333,23.3975333333333
"Tiedemans",2024,140,20.008,80.7216666666667,4.70566666666667,4.598,45.4966666666667,3.78166666666667,7.36633333333333,24.5681666666667
"Tiedemans",2024,141,18.7906666666667,75.802,4.66533333333333,4.557,40.9366666666667,3.41133333333333,7.27866666666667,24.2464666666667
"Tiedemans",2024,142,26.0786666666667,105.258,6.196,6.103,56.84,5.07566666666667,7.27866666666667,20.8217
"Tiedemans",2024,143,23.2333333333333,93.7626666666667,5.72933333333333,5.63266666666667,49.2133333333333,4.51266666666667,7.14066666666667,19.5111333333333
"Tiedemans",2024,144,24.8613333333333,100.333333333333,6.32366666666667,6.23033333333333,68.56,6.31233333333333,7.45333333333333,19.2799
"Tiedemans",2024,145,21.5156666666667,86.8143333333333,5.61933333333333,5.52,131.37,11.6413333333333,9.394,21.2544
"Tiedemans",2024,146,16.9673333333333,68.4356666666667,5.23733333333333,5.13466666666667,69.5066666666667,6.62133333333333,7.222,17.6492666666667
"Tiedemans",2024,147,12.0226666666667,48.45,3.907,3.792,115.6,10.3086666666667,8.522,20.9038
"Tiedemans",2024,151,15.9073333333333,64.149,4.73066666666667,4.62366666666667,115.186666666667,10.4446666666667,8.714,20.0677666666667
"Tiedemans",2024,152,18.6723333333333,75.3266666666667,5.38233333333333,5.28033333333333,122.866666666667,10.8933333333333,8.60733333333333,21.1683333333333
"Tiedemans",2024,153,20.8873333333333,84.274,5.915,5.819,64.8466666666667,5.48733333333333,7.14333333333333,23.5611333333333
"Tiedemans",2024,154,19.8833333333333,80.2166666666667,5.34033333333333,5.238,34.8066666666667,3.18633333333333,6.83066666666667,19.6385666666667
"Tiedemans",2024,155,23.6876666666667,95.5956666666667,6.62666666666667,6.538,74.9633333333333,6.505,7.08033333333333,22.339
"Tiedemans",2024,156,21.8403333333333,88.1256666666667,6.241,6.14766666666667,37.49,3.22566666666667,6.83733333333333,22.7828666666667
"Tiedemans",2024,157,22.571,91.079,6.716,6.62766666666667,80.7466666666667,6.80533333333333,7.47466666666667,23.8962
"Tiedemans",2024,158,24.4756666666667,98.7753333333333,7.01033333333333,6.92466666666667,82.7866666666667,7.00133333333333,8.41733333333333,23.6290333333333
"Tiedemans",2024,159,29.5213333333333,119.169333333333,7.40866666666667,7.326,83.81,7.625,9.08133333333333,19.9063
"Tiedemans",2024,160,25.3383333333333,102.262,6.398,6.30633333333333,57.32,5.05433333333333,7.52033333333333,21.5048333333333
"Tiedemans",2024,161,24.476,98.782,6.20766666666667,6.115,57.04,5.23133333333333,7.34966666666667,19.5247
"Tiedemans",2024,162,29.286,118.216333333333,6.91666666666667,6.83166666666667,50.72,4.49833333333333,7.359,21.0589666666667
"Tiedemans",2024,163,26.0016666666667,104.942,6.33566666666667,6.24266666666667,60.8766666666667,5.27333333333333,7.27833333333333,22.2937
"Tiedemans",2024,164,26.9166666666667,108.641666666667,7.083,6.999,61.96,5.50266666666667,7.50733333333333,21.0558
"Tiedemans",2024,165,30.907,124.769,8.86266666666667,8.79566666666667,46.0866666666667,3.92,7.244,23.4269333333333
"Tiedemans",2024,166,27.605,111.427666666667,8.40533333333333,8.33333333333333,44.2,3.70966666666667,7.13366666666667,24.0549333333333
"Tiedemans",2024,167,32.4713333333333,131.092,10.7333333333333,10.6843333333333,47.1,3.90533333333333,7.049,24.5816666666667
"Tiedemans",2024,168,35.2003333333333,142.121,12.6176666666667,12.5856666666667,91.1466666666667,7.64766666666667,8.412,24.1558333333333
"Tiedemans",2024,169,29.641,119.652,14.6306666666667,14.6183333333333,65.6766666666667,5.27933333333333,8.21266666666667,26.3891
"Tiedemans",2024,170,27.6756666666667,110.399666666667,17.0716666666667,17.142,57.0133333333333,4.42866666666667,8.33866666666667,28.1693666666667
"Tiedemans",2024,179,39.8603333333333,159.064666666667,20.004,20.092,44.65,3.59733333333333,7.87733333333333,25.8953
"Tiedemans",2024,180,48.213,192.419666666667,26.1286666666667,26.2566666666667,64.03,5.37,8.04433333333333,23.9744
"Tiedemans",2024,181,25.6203333333333,102.186333333333,13.2546666666667,13.2976666666667,53.9366666666667,4.746,6.824,21.6655333333333
"Tiedemans",2024,182,43.9706666666667,175.478,22.9926666666667,23.1013333333333,74.4633333333333,6.402,9.41566666666667,22.7615666666667
"Tiedemans",2024,183,41.3873333333333,165.154666666667,21.0906666666667,21.1866666666667,67.1766666666667,5.683,8.63766666666667,23.5748333333333
"Tiedemans",2024,184,46.3723333333333,185.07,21.3106666666667,21.409,77.8166666666667,6.61466666666667,8.532,23.297
"Tiedemans",2024,185,32.5423333333333,129.837333333333,14.4236666666667,14.4756666666667,71.05,6.341,7.79633333333333,20.9475666666667
"Tiedemans",2024,186,28.552,113.895,12.864,12.9056666666667,125.556666666667,10.336,9.647,25.1632
"Tiedemans",2024,187,25.6693333333333,102.391,10.557,10.5853333333333,79.3,6.68466666666667,8.456,23.8322666666667
"Tiedemans",2024,188,37.6896666666667,150.394,14.763,14.8166666666667,131.836666666667,11.1256666666667,9.709,23.8370666666667
"Tiedemans",2024,189,36.6283333333333,146.154,14.0016666666667,14.052,82.22,6.54033333333333,8.36466666666667,26.9076333333333
"Tiedemans",2024,190,40.6646666666667,162.271,14.612,14.6646666666667,75.0766666666667,6.03366666666667,8.09666666666667,26.3078
"Tiedemans",2024,191,38.2066666666667,152.456333333333,15.124,15.1803333333333,61.0966666666667,4.84633333333333,7.858,27.038
"Tiedemans",2024,192,42.3913333333333,169.170333333333,16.1653333333333,16.2286666666667,51.57,4.146,7.078,26.4640666666667
"Tiedemans",2024,193,41.7866666666667,166.751666666667,16.9936666666667,17.0616666666667,57.8666666666667,4.59933333333333,7.059,26.9683
"Tiedemans",2024,194,40.0983333333333,160.011666666667,15.5586666666667,15.6183333333333,59.83,4.72033333333333,7.517,27.3167666666667
"Tiedemans",2024,195,39.7796666666667,158.737,15.781,15.841,57.22,4.48933333333333,7.45933333333333,27.7116333333333
"Tiedemans",2024,196,28.5203333333333,113.772666666667,11.546,11.5783333333333,38.42,3.173,7.14733333333333,24.9919
"Tiedemans",2024,197,27.8943333333333,111.271666666667,14.1266666666667,14.1773333333333,86.86,6.954,9.28133333333333,26.653
"Tiedemans",2024,198,24.7996666666667,98.9146666666667,13.607,13.6536666666667,85.0833333333333,6.70433333333333,9.18733333333333,27.5417333333333
"Tiedemans",2024,199,31.5363333333333,125.82,16.5206666666667,16.5876666666667,130.05,10.36,9.65966666666667,26.9545
"Tiedemans",2024,200,44.038,175.746666666667,17.89,17.965,94.5766666666667,8.00566666666667,9.43,23.6012333333333
"Tiedemans",2024,201,37.936,151.379333333333,17.2813333333333,17.3513333333333,74.16,6.132,8.53966666666667,24.8253333333333
"Tiedemans",2024,202,41.5396666666667,165.769333333333,18.2856666666667,18.3633333333333,58.8466666666667,4.82,7.83033333333333,25.2818
"Tiedemans",2024,203,37.2236666666667,148.530333333333,17.894,17.9686666666667,48.23,3.89966666666667,7.63366666666667,25.9292666666667
"Tiedemans",2024,204,32.8416666666667,131.032333333333,12.1126666666667,12.1493333333333,17.4133333333333,1.462,6.86033333333333,24.0098333333333
"Tiedemans",2024,205,32.495,129.644333333333,13.7623333333333,13.8106666666667,57.8633333333333,4.64966666666667,8.178,26.3747
"Tiedemans",2024,206,35.2726666666667,140.738333333333,12.7093333333333,12.7496666666667,64.37,5.27133333333333,7.47466666666667,25.3943333333333
"Tiedemans",2024,207,41.603,166.018666666667,13.6073333333333,13.6536666666667,61.47,5.18933333333333,7.337,23.8291666666667
"Tiedemans",2024,208,28.027,111.798666666667,11.2383333333333,11.2713333333333,105.37,8.72433333333333,8.834,24.7825333333333
"Tiedemans",2024,209,38.8596666666667,156.290333333333,15.825,15.5846666666667,149.203333333333,12.2023333333333,9.704,25.4110666666667
"Tiedemans",2024,226,28.7386666666667,115.725666666667,13.5403333333333,13.3313333333333,74.21,6.145,9.11533333333333,24.8134
"Tiedemans",2024,227,26.798,107.946,12.502,12.3103333333333,77.0533333333333,6.31066666666667,9.12433333333333,25.4752666666667
"Tiedemans",2024,228,28.7983333333333,115.966666666667,13.3046666666667,13.101,53.9566666666667,4.384,7.96266666666667,25.7644
"Tiedemans",2024,229,33.691,135.575333333333,16.8213333333333,16.566,62.0666666666667,5.26066666666667,8.36466666666667,23.6090666666667
"Tiedemans",2024,230,30.4766666666667,122.694,12.9653333333333,12.7673333333333,53.7466666666667,4.48133333333333,8.34,24.4465
"Tiedemans",2024,231,28.1533333333333,113.381,14.4176666666667,14.198,91.1133333333333,7.63433333333333,9.33433333333333,24.1782
"Tiedemans",2024,232,28.3426666666667,114.141,13.245,13.0423333333333,88.47,7.435,8.996,24.0707
"Tiedemans",2024,233,24.825,100.045333333333,10.632,10.467,43.7633333333333,3.666,7.35,24.1291333333333
"Tiedemans",2024,234,31.85,128.2,12.6263333333333,12.4316666666667,38.92,3.35733333333333,7.32733333333333,22.6832666666667
"Tiedemans",2024,235,29.2786666666667,117.889,12.104,11.9176666666667,76.3666666666667,6.59966666666667,8.876,22.5253666666667
"Tiedemans",2024,236,24.2333333333333,97.6686666666667,10.9,10.7306666666667,58.14,4.933,8.80666666666667,23.4585333333333
"Tiedemans",2024,237,25.1263333333333,101.245,11.759,11.5776666666667,63.89,5.34033333333333,8.69666666666667,24.2263
"Tiedemans",2024,238,24.3723333333333,98.229,11.446,11.2686666666667,80.3166666666667,6.49933333333333,8.78266666666667,25.9746
"Tiedemans",2024,239,33.4113333333333,134.454333333333,16.025,15.7803333333333,101.646666666667,8.02666666666667,9.306,27.3316666666667
"Tiedemans",2024,240,23.2543333333333,93.7463333333333,14.3703333333333,14.1513333333333,40.4733333333333,3.018,8.68033333333333,30.7916333333333
"Tiedemans",2024,241,31.0466666666667,124.975333333333,18.279,18.003,56.57,4.40566666666667,8.51666666666667,28.1232333333333
"Tiedemans",2024,242,30.0113333333333,120.827666666667,16.9366666666667,16.68,36.4766666666667,2.866,7.59366666666667,27.6220666666667
"Tiedemans",2024,243,27.158,109.386666666667,12.5,12.3073333333333,32.2266666666667,2.655,6.91466666666667,25.2347
"Tiedemans",2024,244,30.5606666666667,123.032666666667,17.3673333333333,17.105,95.4866666666667,8.092,8.762,23.5206
"Tiedemans",2024,245,31.2333333333333,125.725666666667,17.1633333333333,16.9016666666667,77.09,6.498,8.98966666666667,23.8662333333333
"Tiedemans",2024,246,31.6806666666667,127.517333333333,16.9233333333333,16.6676666666667,77.6066666666667,6.708,8.68933333333333,22.4614666666667
"Tiedemans",2024,247,29.962,120.628333333333,14.7973333333333,14.572,62.6033333333333,5.49733333333333,8.53533333333333,21.6905
"Tiedemans",2024,248,29.651,119.386333333333,15.417,15.181,68.0566666666667,5.862,8.88366666666667,22.6589333333333
"Tiedemans",2024,249,27.8606666666667,112.208,16.288,16.041,127.04,10.9736666666667,9.68633333333333,22.5515
"Tiedemans",2024,251,28.033,112.899,16.731,16.4766666666667,112.883333333333,10.4893333333333,9.55666666666667,18.8047
"Tiedemans",2024,252,28.074,113.06,16.2006666666667,15.954,87.5933333333333,8.23266666666667,9.15733333333333,18.2935666666667
