"year","doy","pond","site","sampletype","sampleID","dic_mgl","doc_mgl","tn_ugl","tp_ugl","pc_cyanofluor_avg","chl_cyanofluor_avg","vss_mgl","tss_mgl","nh4_ugl","no23_ugl","srp_ugl","chloride_mgl","sulfate_mgl","dilution","x254","x275","x276","x277","x278","x279","x280","x281","x282","x283","x284","x285","x286","x287","x288","x289","x290","x291","x292","x293","x294","x295","x296","x297","x298","x299","x300","x301","x302","x303","x304","x305","x306","x307","x308","x309","x310","x311","x312","x313","x314","x315","x316","x317","x318","x319","x320","x321","x322","x323","x324","x325","x326","x327","x328","x329","x330","x331","x332","x333","x334","x335","x336","x337","x338","x339","x340","x341","x342","x343","x344","x345","x346","x347","x348","x349","x350","x351","x352","x353","x354","x355","x356","x357","x358","x359","x360","x361","x362","x363","x364","x365","x366","x367","x368","x369","x370","x371","x372","x373","x374","x375","x376","x377","x378","x379","x380","x381","x382","x383","x384","x385","x386","x387","x388","x389","x390","x391","x392","x393","x394","x395","x396","x397","x398","x399","x400","x412","x440","x480","x510","x532","x555","yearfrac","date"
2024,257,"W","0","C","P24-257-W0-C",6.421,8.206,2147.5205,164.073,7687.8,9160.9,NA,23.2,3.923,3.084,34.555,5.5031,1.4237,1,0.200081528335616,0.152289720499538,0.149670192353433,0.147251937495277,0.144735637315534,0.142283003704772,0.139794784126893,0.137356875216806,0.13480818235733,0.132213577483849,0.129975744462191,0.127239651052134,0.124944561840806,0.122500476925453,0.120060669753407,0.117808749088131,0.115421905064319,0.113337845434631,0.111089509654082,0.108782118110907,0.106667194117592,0.104476864888776,0.102213086459063,0.100187145117768,0.0981063669390542,0.096104308792106,0.0940940751832074,0.0920215812638333,0.0902096800341918,0.0882221638582106,0.0863282612584282,0.0845864914770662,0.0827483056929316,0.0810889114170741,0.0792966864231061,0.0776685115495821,0.0761393846574594,0.074578658801138,0.0729889987095966,0.0715864362023533,0.0701086462673688,0.0686977245951179,0.0673406512078755,0.0659756361214049,0.0645787413355342,0.063348621258503,0.0620331826617473,0.0608187893125951,0.059677802850568,0.0584688425801432,0.0572788382518546,0.0562520938391229,0.0551427710679428,0.0540217401919232,0.052992561848559,0.0518923835581346,0.0508189351207013,0.0498761881130462,0.0489126556565594,0.0479720900711417,0.0471104864593348,0.0461448311025995,0.0452214747841301,0.0444443031666292,0.0436150290842992,0.0427271393637684,0.0418994686759553,0.0411599204643637,0.0403238800076277,0.0396309290452538,0.0388723171528847,0.0381718511888889,0.0373697570716091,0.0367335960147367,0.0360267651561329,0.0352734768334476,0.0347286923778237,0.0340585552493262,0.0333979954816968,0.03280417486575,0.03210539540892,0.0315556994011031,0.0309623351570852,0.0303328670883402,0.0298702190927633,0.0291748301287992,0.0286835344009339,0.0281814491104594,0.0275745695223923,0.0271687503295243,0.026589513972719,0.0261525347988491,0.0256444264321941,0.0250152129010087,0.0246758222477118,0.0241827498828704,0.02382672717676,0.0233056563598539,0.0227984865874563,0.0224071337400395,0.0219968223551922,0.0216680053752774,0.0211820955484892,0.0208850039200235,0.0204270086113881,0.0200710726149947,0.0198612611084004,0.0193990108866486,0.019095599783804,0.0188025046213765,0.0184529770744256,0.0181681838369413,0.0177893245175641,0.0174542015770335,0.0172077212596103,0.0169055100290437,0.0166302227333888,0.016316493115853,0.0160621431746247,0.0158377291921505,0.0154775225426671,0.0151944767896023,0.0150056675117646,0.014696086676636,0.0144815365806218,0.01417669451485,0.0139759753045664,0.0113057908280021,0.00715219263455642,0.00391897023583903,0.00278394143472849,0.00219086669804028,0.00163040070070619,2024.70410958904,2024-09-13
2024,260,"T","0","V","P24-260-T0-V",6.725,14.67,8710.523,566.578333333333,NA,NA,NA,NA,0.43,7.867,12.43,15.349,0.4919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.71232876712,2024-09-16
2024,262,"M","9","V","P24-262-M9-V",15.55,8.368,1818.629,175.785,NA,NA,NA,NA,5.522,2.471,27.26,12.2679,2.4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.71780821918,2024-09-18
2024,264,"O","9","V","P24-264-O9-V",30.46,8.57,466.454,90.086,NA,NA,NA,NA,3.514,38.678,23.184,38.2894,7.4977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.72328767123,2024-09-20
2024,264,"S","9","V","P24-264-S9-V",4.929,13.33,5497.539,498.535,NA,NA,NA,NA,8.321,9.65,8.423,10.5282,0.8364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.72328767123,2024-09-20
2024,265,"K","9","V","P24-265-K9-V",13.16,8.979,1512.603,518.54,NA,NA,NA,NA,NA,NA,NA,5.6536,0.5338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.72602739726,2024-09-21
2024,266,"E","9","V","P24-266-E9-V",10.425,6.849,904.161,285.886,NA,NA,NA,NA,NA,NA,NA,7.358,1.5957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.72876712329,2024-09-22
2024,267,"S","0","S","P24-267-S0-S",5.505,7.495,2093.781,188.522,NA,NA,NA,NA,NA,NA,NA,6.3009,0.7834,1,0.167561497576479,0.134073485897199,0.132139454099244,0.130214852586816,0.128261933620024,0.126295153061916,0.12431887476699,0.122390363913922,0.120380831427144,0.118309214822067,0.116351092084354,0.114318287853274,0.11215055149939,0.110071644005445,0.108064253386442,0.10620793569783,0.104137815576435,0.102350647634369,0.100416581950075,0.0985830588573212,0.0968427902782325,0.0950234430938985,0.093199627913337,0.091591857384227,0.0898389426180755,0.0883471407563148,0.0866844634065165,0.0851792317082549,0.0837586342483286,0.0822986677402569,0.080882978172989,0.0795642172751356,0.0781989125945624,0.076949532035387,0.0756392773371609,0.0744479302629717,0.0733824075551502,0.0721572645920031,0.0709532717105975,0.070080723314847,0.0689031880839401,0.0678248459176452,0.0667964909121499,0.0658677054573691,0.0647973641035637,0.0639524926909552,0.0628656057061653,0.0619366871317976,0.0610335748880066,0.0600663021719201,0.0591899549436841,0.0582865661375812,0.057508676409873,0.0565853594772379,0.0557261823709192,0.0548834238145152,0.0540781829102925,0.053286598771666,0.0524849738116377,0.0516327975119546,0.0509413046015712,0.0501424922391386,0.0494426938730799,0.0486345546413595,0.0479387001029721,0.0471960425541302,0.0464615536767539,0.0458707670654468,0.0452365483693969,0.0445767137535,0.0439691849813976,0.0432945423970115,0.0426178226936623,0.042110506187977,0.0414703248882839,0.040897815099593,0.0402707639900377,0.0397724656537639,0.0391591084531892,0.0386012258821914,0.0380242770447277,0.0375763802799995,0.0369585824220709,0.0364169947650498,0.0359732059207425,0.035466878814642,0.0350018319839272,0.0344138899181731,0.0339529896694272,0.0335167380212755,0.0330342735094326,0.0326155427840822,0.0320963675482227,0.0316393591298634,0.0312847720152039,0.0306541656005496,0.0303620335756001,0.0298835333815009,0.0294842937551695,0.0290310478553111,0.0286648047407079,0.0281888240173119,0.0278318508181795,0.0273997116348567,0.0270442516781146,0.0266193901325962,0.0263054515245984,0.0259379563311214,0.0255987904232857,0.0252573254943324,0.0249400793830316,0.0245355851136551,0.024233781525545,0.0238899466449007,0.0236269678821361,0.0232556069995611,0.0230233650992131,0.0226746698511365,0.0224191806363879,0.0220199796445039,0.0217691811549217,0.0215400380776924,0.0212235638493532,0.021000564526365,0.0207417146167628,0.0204798546886022,0.020173230590557,0.017226306462194,0.0119537071762948,0.00780242782895715,0.00610090584454176,0.00499833532861926,0.00416600934656792,2024.73150684932,2024-09-23
2024,271,"F","0","S","P24-271-F0-S",41.03,6.118,1370.318,453.833,1244.65,11463,NA,20,NA,NA,NA,51.4654,6.0985,1,0.176676439793355,0.144246095015736,0.142812645955997,0.141303923949277,0.139855274582403,0.138307751159327,0.13671352002786,0.135166349546232,0.133454857207479,0.13166821878691,0.129930170872024,0.128147918983772,0.126190776432407,0.124219174589357,0.122336422490778,0.120504973284667,0.118577288329082,0.11682605817528,0.114809482969127,0.113185689416702,0.111387452700935,0.109522309779041,0.107748452792391,0.10605179069271,0.104381270502396,0.102805930279823,0.101102678365398,0.0994770623450745,0.0980171549579241,0.096428618745906,0.0949838196818038,0.0935594610991408,0.0920363274204042,0.0906985410930411,0.0893027393605314,0.0880677699536956,0.0868561562443805,0.0855603798570509,0.0842562483630571,0.0832030099634835,0.0819784773783089,0.0808056590983595,0.079685059413098,0.0786830640640667,0.0774975778898978,0.0765582330220807,0.0753673059768928,0.0743650924007634,0.0732960790828062,0.072228088290981,0.0713118084240142,0.0702216865035888,0.069291051602185,0.0682514071429131,0.067299857560557,0.0663158463699581,0.0653997202247079,0.0644612089227008,0.063478602578675,0.0624906780834201,0.0617170458960839,0.0607259545156391,0.059824940819124,0.0589261919613003,0.0580614730700058,0.0571478434156438,0.0562992007458341,0.0555520671085579,0.0547277879071751,0.0538749964049507,0.0531817206906623,0.0523778666930492,0.0515774753089805,0.0508206812542932,0.050105857601365,0.0493284805178629,0.0485939500285996,0.0479121748053371,0.0471801100967907,0.0464773046214958,0.0458081087022506,0.0451383260600405,0.0444228065677349,0.0437582739937419,0.0431781074395172,0.0424030585906734,0.041849302836123,0.0411336746921932,0.0405262571638411,0.0399158487882326,0.0393539415976214,0.0387796116699024,0.0381445853128268,0.0375656550550288,0.0370368222572129,0.0363504244325699,0.0359006019962777,0.0352842318792771,0.0348452767898383,0.0342595526900392,0.0336816674891633,0.033192902205146,0.0326939401497211,0.0321767776385774,0.0317497709204912,0.0312444367529867,0.0307891848551565,0.0303099870997478,0.0299014507088139,0.0294601425345852,0.0290302075868401,0.0286580527830696,0.0282119520741914,0.0277713711139953,0.02744996596075,0.0270044698151397,0.0267335745708924,0.0263023655061798,0.0259338031271699,0.0255381485912005,0.0251942166064936,0.0248849711121922,0.0245560427583234,0.0242904814167373,0.0239091535925183,0.0235807855468179,0.0232931838767956,0.0198490885742721,0.0139459840796866,0.00920222479391792,0.00716275836605332,0.00604263980649055,0.00520496630485435,2024.74246575342,2024-09-27
2024,271,"S","0","C","P24-271-S0-C",5.9645,7.039,1947.808,168.7735,5444,13533,NA,17.0000000000001,NA,NA,NA,9.1041,1.0632,1,0.153904829039258,0.123117055249075,0.121235806759087,0.119409357973421,0.117547972067775,0.115689729708152,0.113791813579954,0.111962237995948,0.110063539806682,0.108039466943414,0.106185261610238,0.104230140759326,0.102180112271905,0.100194815299659,0.0982649171028732,0.0964638500532914,0.0945429584189021,0.0928351249523793,0.0910263509036009,0.089327719909964,0.0876176595984123,0.0858761095883221,0.0840895456365216,0.0825486347794633,0.0809250978586223,0.0794715426589718,0.0779151915531932,0.0763566169283295,0.075057475624794,0.0736176026725845,0.0723062441012344,0.0710223035698545,0.0696688554719597,0.0684610645478388,0.0672310368138323,0.0660781348893807,0.0650585035699614,0.0638574937660978,0.0627685867966407,0.061840685957419,0.060733041131089,0.0597165263869137,0.0587464763540712,0.0578419642596876,0.056834363717126,0.0560478720642219,0.0550602088953011,0.054188911111485,0.0533095269572796,0.0524001025843703,0.0515977894715117,0.0508069953529576,0.0499928275272927,0.0491888962413977,0.0484027441121131,0.0475983068116431,0.0468856236993458,0.0462086785568967,0.0453904479839685,0.0446565808908636,0.0440254099422534,0.0433097117878841,0.0425867549722017,0.0419445522565466,0.0412760465550756,0.0406322953047148,0.0399942554160663,0.0393790209773098,0.0388108928520256,0.0382026182717072,0.0376143674204075,0.0370411306351611,0.0364274419766157,0.0359287976776918,0.0354197388902081,0.034843663082426,0.0342537116842054,0.0338559863727872,0.0332607328438265,0.0328168276309768,0.0322715136571775,0.0318549554409091,0.0313094772515917,0.0307961419132904,0.0303008641230831,0.0297894033606785,0.029296802579176,0.028752769839503,0.0283262918396869,0.0278858899886973,0.0274225900295861,0.027019169585709,0.026521011399471,0.0261276011819807,0.0257162967341933,0.02526432830095,0.0249080622211527,0.0245379307810002,0.0241000777303166,0.0236917230084373,0.0233305046686059,0.0229316595844208,0.0225666476497845,0.022196869209286,0.0218582016584364,0.0214326891103924,0.0211983229704894,0.0207869485241772,0.0205048620478831,0.0201790602210789,0.0198329997386543,0.0195289814851616,0.0191919135513821,0.0189139037769325,0.0186074653529236,0.0182823766746482,0.018055825345446,0.0177758091521508,0.0174870527782782,0.0171879771946476,0.0169031938306589,0.0166915187020827,0.0164584922143433,0.0161606362106644,0.0159701983756942,0.0156839782989186,0.0154294210712426,0.0128336709201122,0.00797657333662581,0.00459840108656272,0.00324907229375573,0.00231796438304659,0.00182407365846596,2024.74246575342,2024-09-27
2024,271,"T","0","C","P24-271-T0-C",8.094,8.456,5174.626,438.9425,12917,29158,NA,53,NA,NA,NA,10.6447,0.985,1,0.182312128112511,0.1464836544592,0.144201900872979,0.142021675709674,0.139771068773196,0.137550557979761,0.135222225463626,0.13304787130557,0.13064491354106,0.128232994329778,0.125950370027421,0.123600474647005,0.121145860527962,0.118739362614703,0.116348563402797,0.114183471658551,0.111838177329213,0.109759396191405,0.107573328947094,0.105482420283072,0.103410250919194,0.101270370249868,0.0991634649838157,0.0972731631988301,0.0953427853859444,0.0935428457703844,0.0916810096047235,0.0897932258195669,0.088242442390154,0.0865246316432497,0.0849545619700735,0.0834023994638211,0.0818484783026451,0.0803901923210726,0.0789324928503052,0.0775818810849344,0.0763380697733129,0.0749430687725825,0.0736388440281517,0.0725200722297359,0.0712652518479361,0.0700484150900558,0.0689182540231385,0.0678911026628752,0.066664844222289,0.0656696139993599,0.0645810052086435,0.063508596883306,0.0625500427145521,0.0614673141634394,0.0605406288280122,0.0595238739259933,0.0586879229614455,0.0576857292753645,0.0567714390585263,0.055857052324939,0.0549268198173045,0.0541053491796129,0.0532003975691782,0.0523174675622305,0.051571145195871,0.0507497968291221,0.0498891283250204,0.0491123067327945,0.0482993345484133,0.0474766458397508,0.0466967813622775,0.046057961753336,0.0453790386842469,0.0446043322485685,0.0439599956187295,0.043276824564584,0.0425904847246032,0.0419657924803136,0.0413145369347327,0.0406505151010374,0.0399539094313083,0.0394597054749837,0.0387236290414395,0.0382266043801469,0.0375725947605115,0.037079906748555,0.036393200744231,0.0358527337709567,0.0353132243987721,0.0348288323818667,0.034206470446595,0.0336622217189725,0.0331248198311332,0.0326404759597014,0.0321167068557652,0.0317100632371363,0.0310787882639546,0.030665715913942,0.0302277658375649,0.0296331663698716,0.0292041421846323,0.0287554587705102,0.0283546490307921,0.0279264557792967,0.027451757730682,0.0270422659798956,0.0265646059331908,0.0261604952751038,0.025812822876507,0.0253860109498621,0.0250263947426919,0.0246360732618743,0.0242538439603348,0.0238955898250039,0.0234926364935086,0.0231923693210787,0.0228027734319079,0.0224436089366102,0.0221837125123744,0.021775612750892,0.0214890757345839,0.0211683565486037,0.0209432900550051,0.0205393377583342,0.02021593947262,0.0199532148395323,0.019662437815415,0.0193859905902764,0.0191223756328925,0.0188230357085925,0.0185046347770856,0.0156058273103751,0.010324367682495,0.00620942476399964,0.00438631930078215,0.00333455496905613,0.00266538851843639,2024.74246575342,2024-09-27
2024,271,"W","0","C","P24-271-W0-C",8.365,8.34,2814.24,278.838,8856.85,19982,NA,36.0000000000001,NA,NA,NA,10.9745,0.9516,1,0.171179686115778,0.136295784530228,0.134155580449179,0.132080615217873,0.129928408166343,0.127792753454791,0.125634711820672,0.123549453855251,0.121346085116737,0.119057528348965,0.116910707834874,0.114652405032413,0.112384854942288,0.110112974664517,0.107964050796162,0.105879433009345,0.103715277982384,0.101722526902096,0.0996373697844009,0.0977067971237367,0.0957232442672822,0.0937901919328547,0.0918442112026297,0.0900235138362835,0.0882076547571819,0.0865589920450791,0.0848638350653026,0.0831083504467781,0.0815810529162744,0.0800340316309987,0.0784353068735254,0.0770678640730302,0.075565985433824,0.0741618750172491,0.0727956135911556,0.0714981650888238,0.0703167069301302,0.0689855663642802,0.0676746859331746,0.066680491578321,0.0654726536268499,0.0642797440205903,0.0632150796826702,0.0621873554249553,0.0610813308388578,0.0601338529864987,0.0590339694406219,0.0580085001440933,0.0570912180077677,0.0560304914012947,0.0551091401869973,0.054201542855572,0.05334821883163,0.0523749772902618,0.0514914388909079,0.0506177858677374,0.0497848429415646,0.0490065592801448,0.0481746806608813,0.0473347362923396,0.0466027031070152,0.0457789780517775,0.044993647169648,0.0442572459964894,0.0435079062271991,0.0427360681270643,0.0420655502234308,0.0414485622272857,0.0407778387718365,0.040135343108659,0.0394910694955436,0.0387999266402164,0.0382440349576129,0.0376260923650419,0.0370275135763102,0.0363941291169415,0.0357772638617291,0.0352726120555563,0.0345823773459972,0.0340800224934404,0.033538455722535,0.0329980325780241,0.0324606115903087,0.0318885531510991,0.0314487812203307,0.0309548230661447,0.0304461508613499,0.0298762011044676,0.0293838426834657,0.0289563651546634,0.0284933795391378,0.0279880574146279,0.0275186087538662,0.0270352555393664,0.0266481093761281,0.0260782680691951,0.0257115854218392,0.0253401200543755,0.0249397086022792,0.0244522561056859,0.0240541604861835,0.0236247405853273,0.0232473592646574,0.0228727001341397,0.0225512276445216,0.0221273670111703,0.0217988206894836,0.0213689530977333,0.0210908182402697,0.0207715217629847,0.0203955246480598,0.0201047930562288,0.019774929912702,0.0193874952214681,0.0191422943052058,0.0187733621432152,0.0185871719217011,0.0181678263474047,0.0179956908185328,0.0176586896711139,0.0173304254977781,0.017099928737034,0.0168130492409996,0.0165946229120443,0.0163351832289272,0.0160688954028405,0.0158627474849455,0.0131327173142312,0.00839554372487345,0.00497273661922457,0.00346852706926382,0.00259957563352309,0.00203640721309904,2024.74246575342,2024-09-27
2024,274,"G","9","V","P24-274-G9-V",20.26,6.067,2011.76,299.173,NA,NA,NA,NA,2.634,29.043,10.623,23.9533,0.5288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.75068493151,2024-09-30
2024,277,"L","9","V","P24-277-L9-V",43.44,4.352,429.325,26.169,NA,NA,NA,NA,NA,NA,NA,93.5919,12.3828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.75890410959,2024-10-03
2024,277,"N","9","V","P24-277-N9-V",14.6,4.916,955.067,226.668,NA,NA,NA,NA,NA,NA,NA,42.2034,6.8557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.75890410959,2024-10-03
2024,277,"S","9","V","P24-277-S9-V",3.549,7.72,2301.95,195.995,NA,NA,NA,NA,NA,NA,NA,9.436,1.1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.75890410959,2024-10-03
