"date","datetime","station","precip_in","newsnow_in","newSWE_in","multiday","precip_mm","newsnow_mm","newSWE_mm"
2022-08-12,2022-08-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-12,2022-08-12 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-12,2022-08-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-11,2022-08-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-11,2022-08-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-11,2022-08-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-10,2022-08-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-10,2022-08-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-09,2022-08-09 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2022-08-09,2022-08-09 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2022-08-08,2022-08-08 07:00:00,"WI-DA-99",0.65,NA,NA,NA,16.51,NA,NA
2022-08-08,2022-08-08 07:00:00,"WI-DA-46",0.9,NA,NA,NA,22.86,NA,NA
2022-08-08,2022-08-08 08:00:00,"WI-DA-60",0.53,NA,NA,NA,13.462,NA,NA
2022-08-07,2022-08-07 07:00:00,"WI-DA-99",1.5,NA,NA,NA,38.1,NA,NA
2022-08-07,2022-08-07 08:00:00,"WI-DA-63",2.24,NA,NA,NA,56.896,NA,NA
2022-08-07,2022-08-07 07:00:00,"WI-DA-46",1.89,NA,NA,NA,48.006,NA,NA
2022-08-07,2022-08-07 09:00:00,"WI-DA-60",1.65,NA,NA,NA,41.91,NA,NA
2022-08-06,2022-08-06 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-06,2022-08-06 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-06,2022-08-06 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-05,2022-08-05 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-05,2022-08-05 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-05,2022-08-05 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-04,2022-08-04 07:00:00,"WI-DA-99",0.23,NA,NA,NA,5.842,NA,NA
2022-08-04,2022-08-04 08:00:00,"WI-DA-63",0.29,NA,NA,NA,7.366,NA,NA
2022-08-04,2022-08-04 07:00:00,"WI-DA-46",0.29,NA,NA,NA,7.366,NA,NA
2022-08-03,2022-08-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-03,2022-08-03 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-03,2022-08-03 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-02,2022-08-02 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-08-02,2022-08-02 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-08-02,2022-08-02 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-08-01,2022-08-01 07:00:00,"WI-DA-99",0.08,NA,NA,NA,2.032,NA,NA
2022-08-01,2022-08-01 07:00:00,"WI-DA-63",0.01,NA,NA,NA,0.254,NA,NA
2022-08-01,2022-08-01 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2022-07-31,2022-07-31 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-31,2022-07-31 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-31,2022-07-31 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-30,2022-07-30 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-30,2022-07-30 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-30,2022-07-30 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-29,2022-07-29 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-29,2022-07-29 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-28,2022-07-28 07:00:00,"WI-DA-99",0.06,NA,NA,NA,1.524,NA,NA
2022-07-28,2022-07-28 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2022-07-27,2022-07-27 07:00:00,"WI-DA-99",0.02,NA,NA,NA,0.508,NA,NA
2022-07-27,2022-07-27 07:00:00,"WI-DA-46",0.15,NA,NA,NA,3.81,NA,NA
2022-07-26,2022-07-26 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2022-07-26,2022-07-26 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-25,2022-07-25 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-25,2022-07-25 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-25,2022-07-25 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-24,2022-07-24 07:00:00,"WI-DA-99",0.86,NA,NA,NA,21.844,NA,NA
2022-07-24,2022-07-24 08:00:00,"WI-DA-63",0.78,NA,NA,NA,19.812,NA,NA
2022-07-24,2022-07-24 07:00:00,"WI-DA-46",0.92,NA,NA,NA,23.368,NA,NA
2022-07-23,2022-07-23 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-23,2022-07-23 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-23,2022-07-23 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-22,2022-07-22 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-22,2022-07-22 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-22,2022-07-22 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-21,2022-07-21 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-21,2022-07-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-21,2022-07-21 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-20,2022-07-20 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-20,2022-07-20 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-20,2022-07-20 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-19,2022-07-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-19,2022-07-19 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-19,2022-07-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-18,2022-07-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-18,2022-07-18 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-18,2022-07-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-17,2022-07-17 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-17,2022-07-17 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-17,2022-07-17 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-16,2022-07-16 07:00:00,"WI-DA-99",1.16,NA,NA,NA,29.464,NA,NA
2022-07-16,2022-07-16 07:00:00,"WI-DA-46",1.1,NA,NA,NA,27.94,NA,NA
2022-07-16,2022-07-16 08:00:00,"WI-DA-60",0.88,NA,NA,NA,22.352,NA,NA
2022-07-15,2022-07-15 07:00:00,"WI-DA-99",0.11,NA,NA,NA,2.794,NA,NA
2022-07-15,2022-07-15 07:00:00,"WI-DA-46",0.09,NA,NA,NA,2.286,NA,NA
2022-07-14,2022-07-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-14,2022-07-14 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-13,2022-07-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-13,2022-07-13 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-13,2022-07-13 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-12,2022-07-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-12,2022-07-12 08:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2022-07-12,2022-07-12 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2022-07-11,2022-07-11 07:00:00,"WI-DA-99",0.09,NA,NA,NA,2.286,NA,NA
2022-07-11,2022-07-11 08:00:00,"WI-DA-63",0.05,NA,NA,NA,1.27,NA,NA
2022-07-11,2022-07-11 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-07-10,2022-07-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-10,2022-07-10 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-10,2022-07-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-09,2022-07-09 07:00:00,"WI-DA-99",0.01,0,NA,NA,0.254,0,NA
2022-07-09,2022-07-09 08:00:00,"WI-DA-63",0.04,NA,NA,NA,1.016,NA,NA
2022-07-09,2022-07-09 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2022-07-08,2022-07-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-08,2022-07-08 05:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-08,2022-07-08 07:30:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-07-08,2022-07-08 10:00:00,"WI-DA-60",0.04,NA,NA,NA,1.016,NA,NA
2022-07-07,2022-07-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-07,2022-07-07 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-07,2022-07-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-06,2022-07-06 07:00:00,"WI-DA-99",0.55,NA,NA,NA,13.97,NA,NA
2022-07-06,2022-07-06 06:00:00,"WI-DA-63",0.73,NA,NA,NA,18.542,NA,NA
2022-07-06,2022-07-06 07:00:00,"WI-DA-46",1.41,NA,NA,NA,35.814,NA,NA
2022-07-06,2022-07-06 08:00:00,"WI-DA-60",1.01,NA,NA,NA,25.654,NA,NA
2022-07-05,2022-07-05 07:00:00,"WI-DA-99",0.55,NA,NA,NA,13.97,NA,NA
2022-07-05,2022-07-05 06:00:00,"WI-DA-63",0.52,NA,NA,NA,13.208,NA,NA
2022-07-05,2022-07-05 07:00:00,"WI-DA-46",0.47,NA,NA,NA,11.938,NA,NA
2022-07-05,2022-07-05 08:00:00,"WI-DA-60",0.3,NA,NA,NA,7.62,NA,NA
2022-07-04,2022-07-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-04,2022-07-04 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-04,2022-07-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-04,2022-07-04 08:00:00,"WI-DA-60",0,0,NA,NA,0,0,NA
2022-07-03,2022-07-03 07:00:00,"WI-DA-99",0.22,NA,NA,NA,5.588,NA,NA
2022-07-03,2022-07-03 08:00:00,"WI-DA-63",0.04,NA,NA,NA,1.016,NA,NA
2022-07-03,2022-07-03 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2022-07-03,2022-07-03 08:00:00,"WI-DA-60",0.01,NA,NA,NA,0.254,NA,NA
2022-07-02,2022-07-02 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-02,2022-07-02 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-02,2022-07-02 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-07-01,2022-07-01 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-07-01,2022-07-01 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-07-01,2022-07-01 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-30,2022-06-30 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-30,2022-06-30 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-30,2022-06-30 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-29,2022-06-29 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2022-06-29,2022-06-29 08:00:00,"WI-DA-63",0.03,NA,NA,NA,0.762,NA,NA
2022-06-29,2022-06-29 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2022-06-29,2022-06-29 08:00:00,"WI-DA-60",0.04,NA,NA,NA,1.016,NA,NA
2022-06-28,2022-06-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-28,2022-06-28 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-28,2022-06-28 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-27,2022-06-27 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-27,2022-06-27 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-27,2022-06-27 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-26,2022-06-26 07:00:00,"WI-DA-99",0.33,NA,NA,NA,8.382,NA,NA
2022-06-26,2022-06-26 08:00:00,"WI-DA-63",0.31,NA,NA,NA,7.874,NA,NA
2022-06-26,2022-06-26 07:00:00,"WI-DA-46",0.28,NA,NA,NA,7.112,NA,NA
2022-06-25,2022-06-25 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2022-06-25,2022-06-25 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-06-25,2022-06-25 08:00:00,"WI-DA-60",0.17,NA,NA,NA,4.318,NA,NA
2022-06-24,2022-06-24 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-24,2022-06-24 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-23,2022-06-23 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-23,2022-06-23 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-23,2022-06-23 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-22,2022-06-22 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-22,2022-06-22 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-22,2022-06-22 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-21,2022-06-21 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-21,2022-06-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-21,2022-06-21 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-20,2022-06-20 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-20,2022-06-20 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-20,2022-06-20 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-19,2022-06-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-19,2022-06-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-18,2022-06-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-18,2022-06-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-17,2022-06-17 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-17,2022-06-17 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-16,2022-06-16 07:00:00,"WI-DA-99",0.32,NA,NA,NA,8.128,NA,NA
2022-06-16,2022-06-16 08:00:00,"WI-DA-63",0.87,NA,NA,NA,22.098,NA,NA
2022-06-16,2022-06-16 07:00:00,"WI-DA-46",1.76,NA,NA,NA,44.704,NA,NA
2022-06-16,2022-06-16 08:00:00,"WI-DA-60",1.4,NA,NA,NA,35.56,NA,NA
2022-06-15,2022-06-15 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-15,2022-06-15 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-15,2022-06-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-14,2022-06-14 07:00:00,"WI-DA-99",0.03,NA,NA,NA,0.762,NA,NA
2022-06-14,2022-06-14 08:00:00,"WI-DA-63",0.09,NA,NA,NA,2.286,NA,NA
2022-06-14,2022-06-14 07:00:00,"WI-DA-46",0.29,NA,NA,NA,7.366,NA,NA
2022-06-14,2022-06-14 08:00:00,"WI-DA-60",0.34,NA,NA,NA,8.636,NA,NA
2022-06-13,2022-06-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-13,2022-06-13 08:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2022-06-13,2022-06-13 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-06-12,2022-06-12 07:00:00,"WI-DA-99",0.06,NA,NA,NA,1.524,NA,NA
2022-06-12,2022-06-12 08:00:00,"WI-DA-63",0.08,NA,NA,NA,2.032,NA,NA
2022-06-12,2022-06-12 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2022-06-12,2022-06-12 07:55:00,"WI-DA-60",0.05,NA,NA,NA,1.27,NA,NA
2022-06-11,2022-06-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-11,2022-06-11 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2022-06-10,2022-06-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-10,2022-06-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-09,2022-06-09 07:00:00,"WI-DA-99",0.7,NA,NA,NA,17.78,NA,NA
2022-06-09,2022-06-09 07:00:00,"WI-DA-46",0.87,NA,NA,NA,22.098,NA,NA
2022-06-08,2022-06-08 07:00:00,"WI-DA-99",0.03,NA,NA,NA,0.762,NA,NA
2022-06-08,2022-06-08 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-08,2022-06-08 07:00:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2022-06-07,2022-06-07 07:00:00,"WI-DA-99",0.03,NA,NA,NA,0.762,NA,NA
2022-06-07,2022-06-07 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-07,2022-06-07 07:00:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2022-06-06,2022-06-06 07:00:00,"WI-DA-99",0.82,NA,NA,NA,20.828,NA,NA
2022-06-06,2022-06-06 08:00:00,"WI-DA-63",0.61,NA,NA,NA,15.494,NA,NA
2022-06-06,2022-06-06 07:00:00,"WI-DA-46",0.66,NA,NA,NA,16.764,NA,NA
2022-06-05,2022-06-05 07:00:00,"WI-DA-99",0.23,NA,NA,NA,5.842,NA,NA
2022-06-05,2022-06-05 08:00:00,"WI-DA-63",0.27,NA,NA,NA,6.858,NA,NA
2022-06-05,2022-06-05 09:00:00,"WI-DA-60",0.24,NA,NA,NA,6.096,NA,NA
2022-06-05,2022-06-05 07:00:00,"WI-DA-46",0.25,NA,NA,NA,6.35,NA,NA
2022-06-04,2022-06-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-04,2022-06-04 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-04,2022-06-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-04,2022-06-04 11:01:00,"WI-DA-60",0.01,NA,NA,NA,0.254,NA,NA
2022-06-03,2022-06-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-03,2022-06-03 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-06-02,2022-06-02 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-01,2022-06-01 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-06-01,2022-06-01 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-06-01,2022-06-01 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-05-31,2022-05-31 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-31,2022-05-31 07:30:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-31,2022-05-31 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-30,2022-05-30 07:00:00,"WI-DA-99",0.08,NA,NA,NA,2.032,NA,NA
2022-05-30,2022-05-30 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-30,2022-05-30 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-05-29,2022-05-29 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-29,2022-05-29 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-28,2022-05-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-28,2022-05-28 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2022-05-27,2022-05-27 07:00:00,"WI-DA-99",0.98,NA,NA,NA,24.892,NA,NA
2022-05-27,2022-05-27 08:00:00,"WI-DA-63",0.52,NA,NA,NA,13.208,NA,NA
2022-05-27,2022-05-27 07:00:00,"WI-DA-46",0.49,NA,NA,NA,12.446,NA,NA
2022-05-26,2022-05-26 07:00:00,"WI-DA-99",1.43,NA,NA,NA,36.322,NA,NA
2022-05-26,2022-05-26 08:00:00,"WI-DA-63",1.34,NA,NA,NA,34.036,NA,NA
2022-05-26,2022-05-26 07:00:00,"WI-DA-46",1.26,NA,NA,NA,32.004,NA,NA
2022-05-25,2022-05-25 07:00:00,"WI-DA-99",0.02,NA,NA,NA,0.508,NA,NA
2022-05-25,2022-05-25 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2022-05-24,2022-05-24 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-24,2022-05-24 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-23,2022-05-23 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-23,2022-05-23 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-23,2022-05-23 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2022-05-22,2022-05-22 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-22,2022-05-22 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-22,2022-05-22 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-21,2022-05-21 07:00:00,"WI-DA-99",0.08,NA,NA,NA,2.032,NA,NA
2022-05-21,2022-05-21 08:00:00,"WI-DA-63",0.11,NA,NA,NA,2.794,NA,NA
2022-05-21,2022-05-21 07:00:00,"WI-DA-46",0.12,NA,NA,NA,3.048,NA,NA
2022-05-20,2022-05-20 07:00:00,"WI-DA-99",0.02,NA,NA,NA,0.508,NA,NA
2022-05-20,2022-05-20 08:00:00,"WI-DA-63",0.06,NA,NA,NA,1.524,NA,NA
2022-05-20,2022-05-20 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2022-05-19,2022-05-19 07:00:00,"WI-DA-99",0.2,NA,NA,NA,5.08,NA,NA
2022-05-19,2022-05-19 08:00:00,"WI-DA-63",0.04,NA,NA,NA,1.016,NA,NA
2022-05-19,2022-05-19 07:00:00,"WI-DA-46",0.1,NA,NA,NA,2.54,NA,NA
2022-05-18,2022-05-18 07:00:00,"WI-DA-99",0.15,NA,NA,NA,3.81,NA,NA
2022-05-18,2022-05-18 08:00:00,"WI-DA-63",0.3,NA,NA,NA,7.62,NA,NA
2022-05-18,2022-05-18 07:00:00,"WI-DA-46",0.11,NA,NA,NA,2.794,NA,NA
2022-05-17,2022-05-17 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-17,2022-05-17 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-17,2022-05-17 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-16,2022-05-16 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-16,2022-05-16 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-15,2022-05-15 07:00:00,"WI-DA-99",0.01,NA,NA,NA,0.254,NA,NA
2022-05-15,2022-05-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-14,2022-05-14 07:00:00,"WI-DA-99",0.23,NA,NA,NA,5.842,NA,NA
2022-05-14,2022-05-14 08:00:00,"WI-DA-60",0.07,NA,NA,NA,1.778,NA,NA
2022-05-14,2022-05-14 07:00:00,"WI-DA-46",0.09,NA,NA,NA,2.286,NA,NA
2022-05-13,2022-05-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-13,2022-05-13 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-12,2022-05-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-12,2022-05-12 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-12,2022-05-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-11,2022-05-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-11,2022-05-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-11,2022-05-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-10,2022-05-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-10,2022-05-10 07:30:00,"WI-DA-63",0.08,NA,NA,NA,2.032,NA,NA
2022-05-10,2022-05-10 08:00:00,"WI-DA-60",0.13,NA,NA,NA,3.302,NA,NA
2022-05-10,2022-05-10 07:00:00,"WI-DA-46",0.16,NA,NA,NA,4.064,NA,NA
2022-05-09,2022-05-09 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-09,2022-05-09 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-08,2022-05-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-08,2022-05-08 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-07,2022-05-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-07,2022-05-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-06,2022-05-06 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-06,2022-05-06 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-06,2022-05-06 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-05,2022-05-05 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2022-05-05,2022-05-05 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2022-05-05,2022-05-05 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2022-05-04,2022-05-04 07:00:00,"WI-DA-99",0.2,NA,NA,NA,5.08,NA,NA
2022-05-04,2022-05-04 08:00:00,"WI-DA-63",0.11,NA,NA,NA,2.794,NA,NA
